num_exp,departamento,localidad,barrio,direccion,superficie,fecha_inic,fecha_fin,estado,lat,lng,avance_obra,clasificacion,criterio,tipo_vivienda,cant_dormitorios,observacion,id_familia,representante,cuit_org,nivel_riesgo,cluster,dias_activa
SIM-2025-0812,Robles,Fernández,FONAVI,Avenida Mitre N° 94,41,29-11-2024,05-09-2025,Finalizada,-27.930138,-63.882944,100,5b,Exclusion,Urbana,1,,812,"Ledesma, Alejo",30-59804127-3,bajo,,280
SIM-2025-0813,Banda,La Banda,Palermo,Diagonal Neuquén N° 671,41,04-04-2026,,Avanzada,-27.737367,-64.225131,90,1a,Inclusion,Rural,2,,813,"Molina, Nahiara",30-71782995-2,bajo,,73
SIM-2026-0814,Choya,Frías,Belgrano,Boulevard J.J. Castelli N° 524,54,02-02-2026,,Avanzada,-28.676918,-65.105507,75,5b,Exclusion,Urbana,2,,814,"Quiroga, Milena",30-71782995-2,medio,,134
SIM-2024-0815,Capital,Santiago del Estero,Villa Hogar,Diagonal Corrientes N° 27,40,08-01-2026,07-04-2026,Finalizada,-27.818261,-64.248585,100,2a,Inclusion,Urbana,3,,815,"Bravo, Benjamin",30-59804127-3,bajo,,89
SIM-2026-0816,Capital,Santiago del Estero,San Jorge,Av. Chilecito N° 6670,42,27-11-2025,,Iniciada,-27.790257,-64.255704,8,3a,Inclusion,Urbana,2,,816,"Nuñez, Bautista",30-68902314-5,alto,,201
SIM-2025-0817,Capital,Santiago del Estero,La Reducción,Diagonal Santa Cruz N° 670,38,24-04-2025,01-09-2025,Adjudicada,-27.809108,-64.27343,100,5f,Otro,Rural,1,,817,"Escobar, Valentin",30-59804127-3,bajo,,130
SIM-2025-0818,Banda,La Banda,Belgrano,Diagonal 9 N° 992,39,23-04-2026,,Avanzada,-27.749973,-64.241209,92,3a,Inclusion,Urbana,3,,818,"Rodriguez, Agustin",30-71782995-2,bajo,,54
SIM-2025-0819,Figueroa,Suncho Corral,Belgrano,Calle 2 N° 971,40,11-12-2025,03-03-2026,Finalizada,-28.545723,-63.41623,100,5b,Exclusion,Rural,3,,819,"Gomez, Paulina",30-59804127-3,bajo,,82
SIM-2023-0820,Atamisqui,Villa Atamisqui,Centenario,Avenida 165 B N° 6658,47,05-04-2026,,Avanzada,-28.476691,-63.812006,69,2b,Inclusion,Urbana,1,,820,"Garcia, Agustina",30-71782995-2,bajo,,72
SIM-2025-0821,Pellegrini,Tintina,Catamarca,Avenida Chilecito N° 818,47,22-04-2025,19-08-2025,Adjudicada,-27.032633,-62.702632,100,2a,Inclusion,Urbana,2,,821,"Moyano, Francisco",30-59804127-3,bajo,,119
SIM-2024-0822,Capital,Santiago del Estero,Norte,Calle San Ferando del Valle de Catamarca N° 318,50,29-07-2025,22-05-2026,Finalizada,-27.817278,-64.245355,91,4a,Otro,Rural,2,,822,"Sanchez, Victoria",,bajo,,297
SIM-2025-0823,Atamisqui,Villa Atamisqui,Sur,Blv. Mitre N° 9091,49,15-04-2025,09-11-2025,Adjudicada,-28.494739,-63.820317,100,2a,Inclusion,Urbana,3,,823,"Acuña, Lautaro Benjamin",30-59804127-3,bajo,,208
SIM-2025-0824,Silípica,Clodomira,San Martín,Calle 9 N° 3183,61,15-09-2025,30-11-2025,Adjudicada,-27.574768,-64.113686,100,4b,Otro,Rural,3,,824,"Romero, Mateo Benjamin",30-59804127-3,bajo,,76
SIM-2024-0825,Capital,Santiago del Estero,Centenario,Diagonal San Juan N° 8475,46,31-03-2026,,Avanzada,-27.809148,-64.285859,66,OT,Otro,Rural,3,,825,"Rodriguez, Lautaro",30-71782995-2,bajo,,77
SIM-2023-0826,Figueroa,Suncho Corral,Centro,Avenida San Martin N° 819,54,22-09-2025,10-12-2025,Adjudicada,-28.545012,-63.447156,100,4b,Otro,Rural,2,,826,"Olivera, Juan Cruz",30-59804127-3,bajo,,79
SIM-2025-0827,Salavina,Los Telares,,Camino Constitución N° 883,40,25-04-2026,,Avanzada,-29.245095,-63.507527,76,OT,Otro,Urbana,2,,827,"Gomez, Ana Paula",30-71782995-2,bajo,,52
SIM-2026-0828,Banda,La Banda,,Camino Córdoba N° 72,39,17-04-2026,,Avanzada,-27.704051,-64.204135,90,2b,Inclusion,Urbana,2,,828,"Gonzalez, Sofia",30-71782995-2,bajo,,60
SIM-2025-0829,Banda,La Banda,Malvinas,Av. 8 N° 66,41,14-02-2026,13-05-2026,Finalizada,-27.744892,-64.224527,89,5d,Exclusion,Rural,2,,829,"Cruz, Santino",,bajo,,88
SIM-2026-0830,Capital,Santiago del Estero,Palermo,Camino 9 N° 298,31,06-04-2026,,Avanzada,-27.795817,-64.260543,52,5f,Otro,Rural,3,,830,"Muñoz, Thiago",30-68902314-5,bajo,,71
SIM-2024-0831,Guasayán,El Charco,Malvinas,Diagonal 9 N° 992,41,18-04-2026,,Avanzada,-28.064249,-65.035415,81,5f,Otro,Urbana,2,,831,"Ruiz, Facundo",30-71782995-2,bajo,,59
SIM-2025-0832,Robles,Fernández,4 de Junio,Av. Comodoro Rivadavia N° 702,50,21-04-2025,,Iniciada,-27.901015,-63.909617,4,5e,Exclusion,Rural,2,,832,"Gutierrez, Octavio",30-71782995-2,alto,,421
SIM-2024-0833,Capital,Santiago del Estero,Rivadavia,Calle Rosario N° 3984,50,10-04-2025,,Iniciada,-27.800021,-64.266036,15,2b,Inclusion,Urbana,2,,833,"Diaz, Salvador",30-68902314-5,alto,,432
SIM-2025-0834,Moreno,Quimilí,Los Ejidos,Calle Comodoro Rivadavia N° 2143,51,12-02-2025,25-05-2025,Finalizada,-27.631879,-62.402729,100,5a,Exclusion,Rural,3,,834,"Gonzalez, Juan",30-59804127-3,bajo,,102
SIM-2024-0835,Capital,Santiago del Estero,Belgrano,Av. Tucumán N° 715,36,08-06-2024,22-12-2024,Finalizada,-27.800964,-64.27202,86,4b,Otro,Urbana,2,,835,"Suarez, Catalina",,bajo,,197
SIM-2025-0836,Moreno,Quimilí,,Blv. Paraná N° 244,53,28-05-2025,,Iniciada,-27.652857,-62.359916,12,5f,Otro,Urbana,2,,836,"Rojas, Guadalupe",30-68902314-5,alto,,384
SIM-2024-0837,Jiménez,Añatuya,Villa Hogar,Avenida Chilecito N° 8980,47,11-02-2026,,Avanzada,-28.484319,-62.864804,37,1a,Inclusion,Urbana,2,,837,"Rodriguez, Maria Belen",30-68902314-5,medio,,125
SIM-2026-0838,Moreno,Quimilí,Santa Rosa,Calle G. Brown N° 938,42,27-11-2025,16-03-2026,Adjudicada,-27.628149,-62.40312,100,1a,Inclusion,Urbana,3,,838,"Vazquez, Tomàs",30-59804127-3,bajo,,109
SIM-2026-0839,Capital,Santiago del Estero,San Martín,Diagonal 7 N° 93,45,15-05-2026,,Iniciada,-27.797258,-64.255098,12,5f,Otro,Rural,2,,839,"Garcia, Agustina",30-71782995-2,bajo,,32
SIM-2025-0840,Banda,La Banda,Los Ejidos,Diagonal Belgrano N° 95,38,14-08-2025,28-01-2026,Finalizada,-27.774947,-64.244136,98,4b,Otro,Económica,2,,840,"Romero, Dante",30-68902314-5,bajo,,167
SIM-2025-0841,Banda,La Banda,Palermo,Diagonal 1 N° 2482,47,24-04-2025,25-06-2025,Adjudicada,-27.731846,-64.186265,100,1a,Inclusion,Rural,1,,841,"Correa, Francisco",30-59804127-3,bajo,,62
SIM-2025-0842,Silípica,Clodomira,Belgrano,Calle 1 N° 787,47,04-04-2026,,Avanzada,-27.576644,-64.116408,64,2b,Inclusion,Rural,3,,842,"Alvarez, Santino",30-71782995-2,bajo,,73
SIM-2026-0843,Banda,La Banda,Belgrano,Av. 3 N° 5147,58,21-04-2026,,Iniciada,-27.727438,-64.229077,23,1a,Inclusion,Urbana,2,,843,"Lopez, Lautaro Benjamin",,bajo,,56
SIM-2025-0844,Capital,Santiago del Estero,Belgrano,Calle Belgrano N° 99,38,19-11-2025,,Iniciada,-27.815356,-64.252475,15,2a,Inclusion,Urbana,2,,844,"Garcia, Sofia",,alto,,209
SIM-2025-0845,Capital,Santiago del Estero,Villa Hogar,Avenida Güemes N° 349,41,28-04-2026,,Avanzada,-27.785001,-64.277536,96,1a,Inclusion,Rural,2,,845,"Nuñez, Sofia Belen",30-71782995-2,bajo,,49
SIM-2024-0846,Silípica,Clodomira,San Martín,Boulevard Paraná N° 587,50,12-06-2025,07-02-2026,Finalizada,-27.576312,-64.115435,100,2a,Inclusion,Urbana,2,,846,"Gutierrez, Abril",30-59804127-3,bajo,,240
SIM-2025-0847,Capital,Santiago del Estero,Malvinas,Camino Formosa N° 24,39,04-06-2025,27-01-2026,Adjudicada,-27.817423,-64.260011,100,1a,Inclusion,Urbana,2,,847,"Molina, Lola",30-68902314-5,bajo,,237
SIM-2025-0848,Banda,La Banda,25 de Mayo,Blv. Chubut N° 585,42,20-12-2025,04-04-2026,Finalizada,-27.757653,-64.243906,100,4a,Otro,Urbana,2,,848,"Rodriguez, Tomas",30-59804127-3,bajo,,105
SIM-2024-0849,Salavina,Los Telares,San Martín,Blv. G. Brown N° 8052,34,21-03-2025,22-10-2025,Adjudicada,-29.177319,-63.512207,100,5d,Exclusion,Rural,2,,849,"Sanchez, Dylan Ezequiel",30-59804127-3,bajo,,215
SIM-2026-0850,Capital,Santiago del Estero,Sur,Avenida Chilecito N° 511,59,25-07-2025,,Iniciada,-27.805166,-64.242615,7,5b,Exclusion,Rural,2,,850,"Castillo, Francisco",30-68902314-5,alto,,326
SIM-2024-0851,Figueroa,Suncho Corral,Palermo,Av. Rivadavia N° 1578,57,22-05-2026,,Avanzada,-28.586548,-63.476839,79,2b,Inclusion,Urbana,2,,851,"Ortiz, Isabella",30-71782995-2,bajo,,25
SIM-2025-0852,Atamisqui,Villa Atamisqui,25 de Mayo,Avenida 2 N° 979,48,27-06-2025,,Avanzada,-28.473987,-63.836629,46,2a,Inclusion,Urbana,2,,852,"Gonzalez, Thiago Benjamin",30-68902314-5,medio,,354
SIM-2025-0853,Choya,Frías,San Jorge,Calle Jujuy N° 728,46,17-06-2025,,Iniciada,-28.695443,-65.136939,29,1a,Inclusion,Urbana,2,,853,"Ojeda, Milena",30-68902314-5,alto,,364
SIM-2026-0854,Silípica,Clodomira,San Martín,Calle Chaco N° 792,45,18-05-2025,21-02-2026,Finalizada,-27.554363,-64.15125,100,2a,Inclusion,Urbana,2,,854,"Medina, Santino",30-59804127-3,bajo,,279
SIM-2024-0855,Banda,La Banda,San Martín,Boulevard La Pampa N° 3731,38,30-11-2024,,Iniciada,-27.751658,-64.235403,14,OT,Otro,Urbana,3,,855,"Rojas, Maite",,alto,,563
SIM-2025-0856,Banda,La Banda,Centenario,Avenida San Salvador de Jujuy N° 933,49,06-05-2025,,Avanzada,-27.742346,-64.257925,79,2a,Inclusion,Rural,2,,856,"Medina, Lara",30-71782995-2,medio,,406
SIM-2026-0857,Moreno,Quimilí,Villa Luján,Avenida Corrientes N° 364,44,03-04-2026,,Iniciada,-27.622548,-62.417223,19,OT,Otro,Rural,2,,857,"Benitez, Mia Valentina",30-68902314-5,bajo,,74
SIM-2026-0858,Guasayán,El Charco,Palermo,Calle 4 N° 91,44,13-04-2026,,Avanzada,-28.090075,-65.028394,96,4c,Otro,Urbana,3,,858,"Ramos, Francisco",30-71782995-2,bajo,,64
SIM-2025-0859,Mitre,Bandera,La Reducción,Diagonal 3 N° 64,54,16-04-2026,,Avanzada,-29.226826,-62.288015,81,2a,Inclusion,Rural,2,,859,"Perez, Manuel",30-71782995-2,bajo,,61
SIM-2024-0860,Ojo de Agua,Ojo de Agua,FONAVI,Av. Chaco N° 45,56,10-02-2025,23-05-2025,Adjudicada,-29.491057,-63.691949,100,5c,Exclusion,Urbana,2,,860,"Olivera, Thiago",30-59804127-3,bajo,,102
SIM-2025-0861,Banda,La Banda,Centenario,Av. 8 N° 456,44,19-05-2025,,Iniciada,-27.728302,-64.232995,13,2b,Inclusion,Rural,2,,861,"Gonzalez, Dylan Benjamin",30-68902314-5,alto,,393
SIM-2026-0862,Choya,Frías,Los Ejidos,Avenida Rawson N° 341,40,24-03-2025,19-06-2025,Adjudicada,-28.625976,-65.117264,100,1a,Inclusion,Rural,1,,862,"Vera, Franco",30-59804127-3,bajo,,87
SIM-2025-0863,Moreno,Quimilí,Villa Jardín,Av. 4 N° 9170,38,05-05-2025,,Avanzada,-27.661746,-62.416654,66,2a,Inclusion,Económica,2,,863,"Silva, Maximo",,medio,,407
SIM-2023-0864,Rivadavia,Pinto,Norte,Blv. J.M. de Rosas N° 6511,41,26-12-2024,12-06-2025,Adjudicada,-29.154143,-61.874726,100,2a,Inclusion,Urbana,3,,864,"Medina, Lorenzo",30-59804127-3,bajo,,168
SIM-2026-0865,Capital,Santiago del Estero,Centro,Diagonal Ciudad Autónoma de Buenos Aires N° 5329,50,24-04-2026,,Iniciada,-27.795771,-64.259956,33,5b,Exclusion,Urbana,2,,865,"Rios, Mateo",,bajo,,53
SIM-2026-0866,Banda,La Banda,,Diagonal Río Negro N° 2235,45,11-09-2025,,Iniciada,-27.775444,-64.250921,12,2a,Inclusion,Rural,2,,866,"Sosa, Agustina",30-68902314-5,alto,,278
SIM-2024-0867,Capital,Santiago del Estero,Villa Jardín,Diagonal Omar Nuñez N° 6475,31,15-02-2024,03-08-2024,Adjudicada,-27.773399,-64.269854,100,5a,Exclusion,Urbana,2,,867,"Medina, Franco",,bajo,,170
SIM-2026-0868,Aguirre,Nueva Esperanza,Los Ejidos,Av. La Rioja N° 77,36,21-10-2025,,Avanzada,-27.640845,-62.429437,52,2b,Inclusion,Rural,2,,868,"Garcia, Juan Cruz",30-68902314-5,medio,,238
SIM-2026-0869,Copo,Monte Quemado,Catamarca,Camino San Miguel de Tucumán N° 697,40,22-01-2026,,Avanzada,-25.811238,-62.834321,41,5b,Exclusion,Rural,2,,869,"Aguero, Enzo",30-68902314-5,medio,,145
SIM-2025-0870,Figueroa,Suncho Corral,,Calle G. Brown N° 992,53,19-10-2025,08-02-2026,Finalizada,-28.5977,-63.426853,100,2a,Inclusion,Rural,3,,870,"Ferreyra, Bautista",30-59804127-3,bajo,,112
SIM-2024-0871,Robles,Fernández,25 de Mayo,Diag. Misiones N° 760,43,12-04-2026,,Avanzada,-27.915273,-63.907478,99,4b,Otro,Rural,2,,871,"Torres, Julieta",30-71782995-2,bajo,,65
SIM-2025-0872,Atamisqui,Villa Atamisqui,Rivadavia,Blv. Viedma N° 439,49,13-02-2025,15-10-2025,Finalizada,-28.481117,-63.810222,100,4b,Otro,Urbana,3,,872,"Ledesma, Lautaro",30-59804127-3,bajo,,244
SIM-2025-0873,Pellegrini,Tintina,4 de Junio,Calle Neuquén N° 8292,47,19-05-2026,,Avanzada,-27.047215,-62.714524,76,1a,Inclusion,Rural,2,,873,"Campos, Santiago",30-71782995-2,bajo,,28
SIM-2025-0874,Capital,Santiago del Estero,25 de Mayo,Avenida 192 B N° 846,50,24-05-2026,,Avanzada,-27.768795,-64.248319,74,4b,Otro,Urbana,2,,874,"Castillo, Franco",30-71782995-2,bajo,,23
SIM-2025-0875,Capital,Santiago del Estero,Centenario,Diagonal Constitución N° 4925,47,28-04-2026,,Avanzada,-27.793491,-64.235612,76,2a,Inclusion,Rural,2,,875,"Navarro, Julia",30-71782995-2,bajo,,49
SIM-2026-0876,Guasayán,El Charco,Rivadavia,Camino 199 B N° 455,49,06-06-2026,,Iniciada,-28.0795,-64.997739,6,5f,Otro,Rural,2,,876,"Morales, Constanza",,bajo,,10
SIM-2026-0877,Choya,Frías,Centenario,Blv. Santa Fe N° 266,46,18-05-2026,,Avanzada,-28.655975,-65.145631,58,1a,Inclusion,Rural,3,,877,"Rodriguez, Gonzalo",,bajo,,29
SIM-2025-0878,Capital,Santiago del Estero,Santa Rosa,Blv. Saavedra N° 8994,46,20-06-2025,04-09-2025,Finalizada,-27.786663,-64.257449,100,2a,Inclusion,Rural,3,,878,"Flores, Catalina",30-59804127-3,bajo,,76
SIM-2025-0879,Atamisqui,Villa Atamisqui,Palermo,Avenida 8 N° 3765,45,08-08-2025,,Avanzada,-28.450401,-63.801712,48,2a,Inclusion,Urbana,2,,879,"Fernandez, Valentino",30-68902314-5,medio,,312
SIM-2025-0880,Capital,Santiago del Estero,Santa Rosa,Av. Catamarca N° 6644,47,25-02-2025,,Iniciada,-27.778056,-64.279585,4,1a,Inclusion,Urbana,3,,880,"Gonzalez, Mateo Agustin",30-71782995-2,alto,,476
SIM-2025-0881,Capital,Santiago del Estero,Villa Luján,Calle Corrientes N° 314,38,23-04-2025,13-10-2025,Finalizada,-27.762432,-64.264925,100,2a,Inclusion,Urbana,2,,881,"Sosa, Santino",30-59804127-3,bajo,,173
SIM-2024-0882,Aguirre,Nueva Esperanza,Los Aromos,Calle Paraná N° 27,39,22-12-2024,,Iniciada,-27.663738,-62.437613,20,2a,Inclusion,Urbana,2,,882,"Duarte, Catalina",,alto,,541
SIM-2026-0883,Silípica,Clodomira,Norte,Camino Mendoza N° 99,44,17-01-2026,16-04-2026,Adjudicada,-27.577669,-64.1583,100,5f,Otro,Rural,2,,883,"Castillo, Simon",30-59804127-3,bajo,,89
SIM-2026-0884,Pellegrini,Tintina,Centenario,Diagonal 103 B N° 2450,55,05-01-2026,05-05-2026,Adjudicada,-27.017759,-62.73234,100,2b,Inclusion,Económica,1,,884,"Gomez, Maria Paz",30-59804127-3,bajo,,120
SIM-2024-0885,Robles,Fernández,Norte,Av. Belgrano N° 889,39,16-03-2026,22-05-2026,Finalizada,-27.917806,-63.86845,100,4c,Otro,Urbana,2,,885,"Gutierrez, Olivia",30-59804127-3,bajo,,67
SIM-2025-0886,Capital,Santiago del Estero,Palermo,Calle Neuquén N° 5893,50,22-03-2026,,Avanzada,-27.779619,-64.280655,96,5b,Exclusion,Urbana,2,,886,"Gomez, Santino Nicolas",30-71782995-2,bajo,,86
SIM-2025-0887,Capital,Santiago del Estero,FONAVI,Blv. 2 N° 86,36,04-03-2025,17-07-2025,Finalizada,-27.791907,-64.251041,99,1a,Inclusion,Urbana,2,,887,"Medina, Luz Maria",,bajo,,135
SIM-2025-0888,Banda,La Banda,FONAVI,Diag. 6 N° 78,37,15-04-2025,,Iniciada,-27.751111,-64.22925,3,1a,Inclusion,Urbana,2,,888,"Hernandez, Ramiro",30-68902314-5,alto,,427
SIM-2025-0889,Banda,La Banda,,Diagonal 7 N° 28,50,31-03-2026,,Avanzada,-27.726662,-64.264608,81,4c,Otro,Urbana,1,,889,"Escobar, Santiago",30-71782995-2,bajo,,77
SIM-2026-0890,Banda,La Banda,Sur,Avenida Mendoza N° 199,48,20-07-2025,,Iniciada,-27.757185,-64.230059,18,2b,Inclusion,Rural,3,,890,"Figueroa, Thiago Lionel",30-68902314-5,alto,,331
SIM-2026-0891,Banda,La Banda,FONAVI,Diagonal 3 N° 657,46,08-05-2026,,Avanzada,-27.747542,-64.229524,78,1a,Inclusion,Rural,2,,891,"Cordoba, Isabella",30-71782995-2,bajo,,39
SIM-2026-0892,Capital,Santiago del Estero,Los Aromos,Diagonal Güemes N° 85,30,12-02-2025,26-06-2025,Finalizada,-27.804699,-64.279154,100,OT,Otro,Económica,2,,892,"Dominguez, Thiago",30-59804127-3,bajo,,134
SIM-2025-0893,Banda,La Banda,San Martín,Avenida Alem N° 281,45,27-02-2025,,Iniciada,-27.728706,-64.268166,8,2a,Inclusion,Urbana,2,,893,"Acosta, Bruno",30-68902314-5,alto,,474
SIM-2025-0894,Guasayán,El Charco,Belgrano,Calle Mendoza N° 59,42,31-10-2025,,Avanzada,-28.068742,-65.010775,42,2a,Inclusion,Urbana,2,,894,"Paz, Thiago",30-68902314-5,medio,,228
SIM-2025-0895,General Taboada,Añatuya,Villa Luján,Boulevard Güemes N° 9279,46,20-04-2025,,Avanzada,-28.47693,-62.815826,71,1a,Inclusion,Rural,2,,895,"Bravo, Josefina",30-68902314-5,medio,,422
SIM-2026-0896,Silípica,Clodomira,Los Aromos,Blv. Formosa N° 9426,33,14-04-2026,,Avanzada,-27.565309,-64.124553,66,2a,Inclusion,Rural,2,,896,"Rojas, Santiago",,bajo,,63
SIM-2023-0897,Capital,Santiago del Estero,Villa Luján,Diagonal 7 N° 9645,37,20-12-2023,03-06-2024,Adjudicada,-27.781378,-64.249976,100,4c,Otro,Urbana,2,,897,"Suarez, Lorenzo",30-68902314-5,bajo,,166
SIM-2024-0898,Silípica,Clodomira,Villa del Parque,Av. Santa Fe N° 2383,43,06-02-2026,11-04-2026,Adjudicada,-27.575393,-64.133708,100,3a,Inclusion,Urbana,2,,898,"Mendoza, Martina",30-59804127-3,bajo,,64
SIM-2025-0899,Capital,Santiago del Estero,Centenario,Avenida 9 N° 235,52,21-05-2025,,Avanzada,-27.788991,-64.235235,67,2a,Inclusion,Rural,3,,899,"Acosta, Juana",30-68902314-5,medio,,391
SIM-2025-0900,Capital,Santiago del Estero,Belgrano,Camino San Ferando del Valle de Catamarca N° 864,53,19-01-2025,08-09-2025,Finalizada,-27.81862,-64.249803,100,2b,Inclusion,Urbana,2,,900,"Paz, Valentina",30-59804127-3,bajo,,232
SIM-2025-0901,Figueroa,Suncho Corral,Villa del Parque,Av. Comodoro Rivadavia N° 2971,58,27-04-2025,21-10-2025,Adjudicada,-28.551037,-63.423362,100,2a,Inclusion,Urbana,3,,901,"Ortiz, Jeremias",30-59804127-3,bajo,,177
SIM-2024-0902,Capital,Santiago del Estero,San Jorge,Diagonal Entre Ríos N° 8161,51,08-09-2025,24-02-2026,Finalizada,-27.776573,-64.256512,82,4a,Otro,Rural,2,,902,"Bravo, Lorenzo",30-71782995-2,bajo,,169
SIM-2025-0903,Capital,Santiago del Estero,,Boulevard San Salvador de Jujuy N° 82,42,19-07-2025,,Iniciada,-27.792392,-64.26057,18,4b,Otro,Urbana,2,,903,"Herrera, Lucía",30-68902314-5,alto,,332
SIM-2026-0904,Salavina,Los Telares,Centenario,Calle La Pampa N° 365,55,28-03-2026,,Iniciada,-29.192859,-63.534732,13,3a,Inclusion,Rural,3,,904,"Vazquez, Thiago Nicolas",30-68902314-5,bajo,,80
SIM-2025-0905,Banda,La Banda,Villa Hogar,Calle 7 N° 738,47,14-11-2025,26-01-2026,Finalizada,-27.726002,-64.265188,100,5f,Otro,Urbana,2,,905,"Vargas, Nicolas",30-59804127-3,bajo,,73
SIM-2026-0906,Mitre,Bandera,Villa del Parque,Calle Buenos Aires N° 28,50,30-05-2026,,Iniciada,-29.3118,-62.256741,7,2a,Inclusion,Rural,2,,906,"Romero, Tomàs",30-71782995-2,bajo,,17
SIM-2023-0907,Capital,Santiago del Estero,Rivadavia,Diagonal Rawson N° 92,58,29-07-2025,02-10-2025,Adjudicada,-27.805662,-64.258776,100,5f,Otro,Urbana,1,,907,"Muñoz, Thiago Benjamin",30-59804127-3,bajo,,65
SIM-2026-0908,Salavina,Los Telares,Rivadavia,Calle Jujuy N° 6654,54,03-07-2025,27-04-2026,Finalizada,-29.230103,-63.53906,100,2a,Inclusion,Urbana,2,,908,"Alvarez, Lautaro",30-59804127-3,bajo,,298
SIM-2026-0909,Capital,Santiago del Estero,Villa Luján,Avenida 3 N° 464,51,30-04-2026,,Iniciada,-27.759673,-64.260933,13,5d,Exclusion,Rural,3,,909,"Hernandez, Morena Jazmin",30-71782995-2,bajo,,47
SIM-2025-0910,Moreno,Quimilí,La Reducción,Diagonal Tierra del Fuego N° 866,41,12-06-2025,29-09-2025,Adjudicada,-27.613853,-62.426365,100,4c,Otro,Económica,2,,910,"Sanchez, Giuliana",30-59804127-3,bajo,,109
SIM-2025-0911,Pellegrini,Tintina,Belgrano,Camino Río Negro N° 15,48,05-04-2026,,Avanzada,-27.011844,-62.68567,97,5c,Exclusion,Rural,2,,911,"Sosa, Martín",30-71782995-2,bajo,,72
SIM-2024-0912,Silípica,Clodomira,Centenario,Avenida Constitución N° 386,40,02-07-2025,,Iniciada,-27.586837,-64.097233,3,4b,Otro,Rural,2,,912,"Coronel, Martina",30-68902314-5,alto,,349
SIM-2025-0913,General Taboada,Añatuya,Malvinas,Calle 4 N° 344,55,07-10-2025,,Iniciada,-28.477032,-62.822838,12,2b,Inclusion,Rural,1,,913,"Alvarez, Emilia",,alto,,252
SIM-2026-0914,Guasayán,El Charco,Los Ejidos,Av. Santa Cruz N° 312,47,24-05-2026,,Avanzada,-28.048628,-65.015532,65,1a,Inclusion,Urbana,2,,914,"Soria, Ciro Benjamin",30-71782995-2,bajo,,23
SIM-2025-0915,Silípica,Clodomira,Rivadavia,Diagonal Mar del Plata N° 72,30,02-08-2025,02-05-2026,Finalizada,-27.570217,-64.122953,100,5f,Otro,Urbana,1,,915,"Ramos, Isabella",30-59804127-3,bajo,,273
SIM-2025-0916,Mitre,Bandera,Norte,Diagonal Malvinas Argentinas N° 38,36,04-09-2025,,Iniciada,-29.279339,-62.263656,32,2a,Inclusion,Urbana,2,,916,"Vega, Julieta",,medio,,285
SIM-2026-0917,Copo,Monte Quemado,Santa Rosa,Avenida Alem N° 666,56,16-10-2025,,Iniciada,-25.793046,-62.83468,5,4b,Otro,Urbana,1,,917,"Diaz, Bautista Benjamin",30-68902314-5,alto,,243
SIM-2026-0918,Choya,Frías,La Reducción,Av. Santa Rosa N° 3294,43,20-03-2026,,Iniciada,-28.619686,-65.145385,1,1a,Inclusion,Económica,3,,918,"Morales, Micaela",,bajo,,88
SIM-2024-0919,Atamisqui,Villa Atamisqui,Malvinas,Diagonal Bahía Blanca N° 842,45,02-02-2025,31-08-2025,Adjudicada,-28.482331,-63.82913,100,2a,Inclusion,Urbana,2,,919,"Romero, Bautista",30-59804127-3,bajo,,210
SIM-2025-0920,Mitre,Bandera,Centenario,Diagonal 3 N° 519,48,03-12-2025,,Iniciada,-29.287649,-62.288351,4,4b,Otro,Rural,1,,920,"Escobar, Tiziana",30-68902314-5,alto,,195
SIM-2024-0921,Mitre,Bandera,Villa Hogar,Calle Formosa N° 279,50,23-05-2026,,Avanzada,-29.262668,-62.282478,72,4b,Otro,Rural,1,,921,"Ortiz, Gabriel",30-71782995-2,bajo,,24
SIM-2026-0922,Capital,Santiago del Estero,La Reducción,Av. Corrientes N° 834,50,09-04-2026,,Iniciada,-27.806368,-64.256443,23,4c,Otro,Económica,3,,922,"Fernandez, Luciano Benjamin",,bajo,,68
SIM-2025-0923,Guasayán,El Charco,Santa Rosa,Av. 8 N° 45,40,28-06-2025,,Iniciada,-28.064605,-65.014815,16,1a,Inclusion,Urbana,2,,923,"Diaz, Juan",30-68902314-5,alto,,353
SIM-2026-0924,Aguirre,Nueva Esperanza,Palermo,Av. 3 N° 529,39,11-11-2025,,Avanzada,-27.655536,-62.421705,41,4b,Otro,Rural,2,,924,"Sosa, Alexander",30-68902314-5,medio,,217
SIM-2025-0925,Silípica,Clodomira,Sur,Calle Neuquén N° 664,41,05-04-2025,,Avanzada,-27.574182,-64.160875,38,4a,Otro,Urbana,3,,925,"Juarez, Abigail",30-68902314-5,medio,,437
SIM-2025-0926,Pellegrini,Tintina,Centro,Avenida J.J. Castelli N° 34,42,19-10-2025,,Iniciada,-27.039128,-62.720611,9,5g,Exclusion,Rural,2,,926,"Martinez, Helena",30-68902314-5,alto,,240
SIM-2026-0927,Pellegrini,Tintina,Norte,Diagonal Mendoza N° 47,50,13-04-2026,,Avanzada,-27.035112,-62.70737,65,5f,Otro,Urbana,3,,927,"Coronel, Juana",30-71782995-2,bajo,,64
SIM-2026-0928,Mitre,Bandera,Norte,Diagonal 194 A N° 551,37,31-05-2025,06-03-2026,Finalizada,-29.285696,-62.289658,100,5f,Otro,Rural,2,,928,"Lopez, Emilia",30-59804127-3,bajo,,279
